date,state,sentiment
20200715,NE,0.4019
20200716,NE,0
20200717,NE,0
20200718,NE,0.87845
20200719,NE,0.214925
20200720,NE,0.4301
20200721,NE,0.5694
20200722,NE,0
20200723,NE,0.12765
20200724,NE,0
20200725,NE,0.2023
20200726,NE,0.6369
20200727,NE,-0.28955
20200728,NE,0
20200729,NE,0
20200730,NE,0
20200731,NE,0.296
20200801,NE,0.4025
20200802,NE,0.1025
20200803,NE,0
20200804,NE,0.471366667
20200805,NE,0.6478
20200806,NE,0
20200807,NE,-0.8225
20200808,NE,0.322166667
20200809,NE,0
20200810,NE,0.8868
20200811,NE,0.5499
20200812,NE,0.5817
20200813,NE,0.7841
20200814,NE,0.306133333
20200815,NE,-0.3818
20200816,NE,0.19855
20200817,NE,0.3526
20200818,NE,0
20200819,NE,0
20200820,NE,0.6566
20200821,NE,0
20200822,NE,0
20200823,NE,0
20200824,NE,0
20200825,NE,0
20200826,NE,0.37535
20200827,NE,0.3454
20200828,NE,0.5707
20200829,NE,0.490966667
20200830,NE,0.31095
20200831,NE,0.8176
20200901,NE,0
20200902,NE,-0.070166667
20200903,NE,0
20200904,NE,0
20200905,NE,0.454225
20200906,NE,0
20200907,NE,0
20200908,NE,0.5302
20200909,NE,0
20200910,NE,0
20200911,NE,0.2294
20200912,NE,-0.6917
20200913,NE,0.68
20200914,NE,-0.0772
20200915,NE,0.5067
20200916,NE,0
20200917,NE,0
20200918,NE,0
20200919,NE,0.6515
20200920,NE,0.0258
20200921,NE,0.7125
20200922,NE,0
20200923,NE,0
20200924,NE,0
20200925,NE,0
20200926,NE,0
20200927,NE,0
20200928,NE,0
20200929,NE,0
20200930,NE,0
20201001,NE,0
20201002,NE,0
20201003,NE,0
20201004,NE,0
20201005,NE,0
20201006,NE,0
20201007,NE,0.40055
20201008,NE,0
20201009,NE,0
20201010,NE,0
20201011,NE,0.4872
20201012,NE,0
20201013,NE,0
20201014,NE,0.464933333
20201015,NE,0
20201016,NE,0.42375
20201017,NE,0
20201018,NE,-0.2263
20201019,NE,-0.15175
20201020,NE,0
20201021,NE,-0.20685
20201022,NE,0
20201023,NE,0
20201024,NE,-0.065233333
20201025,NE,0.38585
20201026,NE,0.3576
20201027,NE,0
20201028,NE,0.542366667
20201029,NE,0.10212
20201030,NE,-0.144666667
20201031,NE,0.289833333
20201101,NE,0
20201102,NE,0
20201103,NE,-0.056575
20201104,NE,0
20201105,NE,0
20201106,NE,0.5719
20201107,NE,0.43315
20201108,NE,0
20201109,NE,0
20201110,NE,0
20201111,NE,0.20095
20201112,NE,0
20201113,NE,0
20201114,NE,0
20201115,NE,0
20201116,NE,0.222175
20201117,NE,0.1591
20201118,NE,0
20201119,NE,0
20201120,NE,0
20201121,NE,0.58565
20201122,NE,0.48465
20201123,NE,0
20201124,NE,0
20201125,NE,0.8268
20201126,NE,0.32525
20201127,NE,0
20201128,NE,0.765
20201129,NE,0
20201130,NE,0
20201201,NE,0.7745
20201202,NE,0
20201203,NE,0
20201204,NE,0
20201205,NE,0.148325
20201206,NE,0
20201207,NE,0.88935
20201208,NE,0.375066667
20201209,NE,0.7351
20201210,NE,0
20201211,NE,0
20201212,NE,0.6234
20201213,NE,0.6808
20201214,NE,0
20201215,NE,0
20201216,NE,0
20201217,NE,0
20201218,NE,0
20201219,NE,0
20201220,NE,0.8999
20201221,NE,0.8217
20201222,NE,0.3987
20201223,NE,0
20201224,NE,0.3825
20201225,NE,-0.61205
20201226,NE,0
20201227,NE,0.8781
20201228,NE,0
20201229,NE,0.2294
20201230,NE,0
20210101,NE,0
20210102,NE,0.296
20210103,NE,0
20210104,NE,0
20210105,NE,0
20210106,NE,0
20210107,NE,0
20210108,NE,0.7437
20210109,NE,0.7324
20210110,NE,0
20210111,NE,0.3498
20210112,NE,0
20210113,NE,0
20210114,NE,0
20210115,NE,0
20210116,NE,0.142733333
20210117,NE,0
20210118,NE,0
20210119,NE,0
20210120,NE,0.075433333
20210121,NE,0
20210122,NE,0.54555
20210123,NE,0
20210124,NE,0
20210125,NE,0.32985
20210126,NE,0
20210127,NE,0
20210128,NE,0.3182
20210129,NE,0
20210130,NE,0
20210131,NE,0.5562
20210201,NE,0
20210202,NE,0
20210203,NE,0
20210204,NE,0
20210205,NE,0
20210206,NE,0
20210207,NE,0
20210208,NE,0
20210209,NE,0.7074
20210210,NE,0
20210211,NE,0
20210212,NE,0
20210213,NE,0
20210214,NE,0
20210215,NE,0
20210216,NE,0
20210217,NE,0
20210218,NE,0.6908
20210219,NE,0
20210220,NE,0
20210221,NE,0
20210222,NE,0.6378
20210223,NE,0
20210224,NE,0
20210225,NE,0
20210226,NE,0.089875
20210227,NE,0
20210228,NE,0
20210301,NE,0
20210302,NE,0
20210303,NE,0
20210304,NE,0.370675
20210305,NE,0
20210306,NE,0
20210307,NE,0
20210308,NE,0
20210309,NE,0
20210310,NE,0.315
20210311,NE,0
20210312,NE,0
20210313,NE,0
20210314,NE,0
20210315,NE,0
20210316,NE,0
20210317,NE,0
20210318,NE,0.8079
20210319,NE,0
20210320,NE,0.648733333
20210321,NE,0.8481
20210322,NE,0
20200320,NH,0
20200321,NH,0
20200322,NH,0.9536
20200323,NH,0
20200324,NH,0
20200325,NH,0
20200326,NH,0
20200327,NH,0
20200328,NH,0
20200330,NH,0
20200331,NH,0
20200401,NH,0
20200402,NH,0
20200403,NH,0
20200404,NH,0
20200405,NH,0
20200406,NH,0
20200407,NH,0
20200408,NH,0
20200409,NH,0
20200410,NH,0
20200411,NH,0
20200412,NH,0
20200413,NH,0
20200414,NH,0
20200415,NH,0
20200416,NH,0
20200417,NH,0
20200418,NH,0
20200419,NH,0
20200420,NH,0
20200421,NH,0
20200422,NH,0.69
20200423,NH,0.7184
20200424,NH,0
20200425,NH,0
20200426,NH,0
20200427,NH,0
20200428,NH,0
20200429,NH,0.7345
20200430,NH,-0.4939
20200501,NH,0
20200502,NH,0
20200503,NH,0
20200504,NH,0
20200505,NH,0.5719
20200506,NH,0
20200507,NH,0
20200508,NH,0
20200509,NH,0
20200510,NH,0.7012
20200511,NH,0
20200512,NH,0
20200513,NH,0
20200514,NH,0
20200515,NH,0
20200516,NH,0
20200517,NH,0
20200518,NH,0
20200519,NH,0
20200520,NH,0
20200521,NH,0
20200522,NH,0
20200523,NH,0
20200524,NH,0.2553
20200525,NH,0
20200526,NH,-0.872
20200527,NH,0
20200528,NH,0.6369
20200529,NH,0
20200530,NH,0
20200531,NH,0
20200601,NH,0
20200602,NH,0
20200603,NH,0
20200604,NH,0
20200605,NH,0
20200606,NH,0
20200607,NH,0
20200608,NH,0
20200609,NH,0
20200610,NH,0
20200611,NH,0
20200612,NH,0.6369
20200613,NH,0
20200614,NH,0
20200615,NH,0
20200616,NH,0.29295
20200617,NH,0
20200618,NH,0.7096
20200619,NH,0.636
20200620,NH,0
20200621,NH,-0.4019
20200622,NH,0
20200623,NH,0.0493
20200624,NH,0
20200625,NH,0
20200626,NH,0.5267
20200627,NH,0.31845
20200628,NH,0
20200629,NH,0
20200630,NH,0.6249
20200701,NH,0
20200702,NH,-0.205675
20200703,NH,0
20200704,NH,0
20200705,NH,0.1779
20200706,NH,0
20200707,NH,0
20200708,NH,-0.2263
20200709,NH,0
20200710,NH,0
20200711,NH,0
20200712,NH,0
20200713,NH,0
20200714,NH,0.8442
20200715,NH,-0.0772
20200716,NH,0
20200717,NH,0.5037
20200718,NH,0
20200719,NH,0.5859
20200720,NH,0
20200721,NH,0
20200722,NH,0
20200723,NH,0.7419
20200724,NH,0.74765
20200725,NH,0
20200726,NH,0
20200727,NH,0
20200728,NH,0
20200729,NH,0.4767
20200730,NH,0
20200731,NH,0
20200801,NH,0.4422
20200802,NH,0.4926
20200803,NH,0.939
20200804,NH,0
20200805,NH,0
20200806,NH,0
20200807,NH,0
20200808,NH,0.5719
20200809,NH,0
20200810,NH,0
20200811,NH,0
20200812,NH,0.4846
20200813,NH,0
20200814,NH,0
20200815,NH,0
20200816,NH,0.9151
20200817,NH,0
20200818,NH,0
20200819,NH,0
20200820,NH,0
20200821,NH,0.480033333
20200822,NH,-0.3595
20200823,NH,0
20200824,NH,0
20200825,NH,0.8176
20200826,NH,0
20200827,NH,0.94
20200828,NH,-0.1007
20200829,NH,0
20200830,NH,0
20200831,NH,0
20200901,NH,0
20200902,NH,0
20200903,NH,0.8122
20200904,NH,0.0451
20200905,NH,0.7901
20200906,NH,0
20200907,NH,0
20200908,NH,0
20200909,NH,0.1531
20200910,NH,0
20200911,NH,0
20200912,NH,0
20200913,NH,0
20200914,NH,0
20200915,NH,0
20200916,NH,0
20200917,NH,0
20200918,NH,0
20200919,NH,0
20200920,NH,0
20200921,NH,0
20200922,NH,0
20200923,NH,0
20200924,NH,0
20200925,NH,0
20200926,NH,0
20200927,NH,0
20200928,NH,0
20200929,NH,0
20200930,NH,0
20201001,NH,0
20201002,NH,0
20201003,NH,0
20201004,NH,0
20201005,NH,0
20201006,NH,0.5994
20201007,NH,0
20201008,NH,0
20201009,NH,0
20201010,NH,0
20201011,NH,0
20201012,NH,0
20201013,NH,0
20201014,NH,0.4467
20201015,NH,0
20201016,NH,0
20201017,NH,0
20201018,NH,0
20201019,NH,0
20201020,NH,0
20201021,NH,0
20201022,NH,0.0352
20201023,NH,0
20201024,NH,0
20201025,NH,0.8807
20201026,NH,0
20201027,NH,0
20201028,NH,0
20201029,NH,0
20201030,NH,0.2484
20201031,NH,0
20201101,NH,0
20201102,NH,0
20201103,NH,0
20201104,NH,0
20201105,NH,0
20201106,NH,0
20201107,NH,0
20201108,NH,0
20201109,NH,0
20201110,NH,0
20201111,NH,0
20201112,NH,0
20201113,NH,0
20201114,NH,0
20201115,NH,0.9018
20201116,NH,0
20201117,NH,0
20201118,NH,0
20201119,NH,0
20201120,NH,-0.3291
20201121,NH,0.8268
20201122,NH,0
20201123,NH,0
20201124,NH,0
20201125,NH,0
20201126,NH,0
20201127,NH,0
20201128,NH,0
20201129,NH,0
20201130,NH,0
20201201,NH,0
20201202,NH,0
20201203,NH,0
20201204,NH,0
20201205,NH,0
20201206,NH,0
20201207,NH,0
20201208,NH,0
20201209,NH,0
20201210,NH,0
20201211,NH,0
20201212,NH,0
20201213,NH,0
20201214,NH,0
20201215,NH,0
20201216,NH,0
20201217,NH,0
20201218,NH,0
20201219,NH,0
20201220,NH,0
20201221,NH,0
20201222,NH,0
20201223,NH,0
20201224,NH,0
20201225,NH,0
20201226,NH,0
20201227,NH,0.4215
20201228,NH,0
20201229,NH,0
20201230,NH,0
20210101,NH,0
20210102,NH,0
20210103,NH,0
20210104,NH,0
20210105,NH,0
20210106,NH,0
20210107,NH,0
20210108,NH,0
20210109,NH,0
20210110,NH,0
20210111,NH,0
20210112,NH,0
20210113,NH,0
20210114,NH,0
20210115,NH,0
20210116,NH,0
20210117,NH,0.516
20210118,NH,0
20210119,NH,0
20210120,NH,0
20210121,NH,0
20210122,NH,0
20210123,NH,0.8151
20210124,NH,0
20210125,NH,0
20210126,NH,0
20210127,NH,0
20210128,NH,0
20210129,NH,0
20210130,NH,0
20210131,NH,-0.4404
20210201,NH,0
20210202,NH,0
20210203,NH,0
20210204,NH,0.7102
20210205,NH,0
20210206,NH,0
20210207,NH,0.755
20210208,NH,0
20210209,NH,0
20210210,NH,0
20210211,NH,0
20210212,NH,0.6037
20210213,NH,0
20210214,NH,0
20210215,NH,0
20210216,NH,0
20210217,NH,0
20210218,NH,0
20210219,NH,0
20210220,NH,0.3612
20210221,NH,0
20210222,NH,0
20210223,NH,0
20210224,NH,0
20210225,NH,0
20210226,NH,0
20210227,NH,0
20210228,NH,0
20210301,NH,0
20210302,NH,0
20210303,NH,0
20210304,NH,-0.1513
20210305,NH,0
20210306,NH,0
20210307,NH,0
20210308,NH,0
20210309,NH,0
20210310,NH,-0.1691
20210311,NH,0
20210312,NH,-0.1513
20210313,NH,0
20210314,NH,0
20210315,NH,0
20210316,NH,0
20210317,NH,0
20210318,NH,0
20210319,NH,0
20210320,NH,0
20210321,NH,0
20210322,NH,0
20200320,NJ,0.375305882
20200321,NJ,0.11499
20200322,NJ,0.134758333
20200323,NJ,0.5095
20200324,NJ,0.4258
20200325,NJ,0.289469231
20200326,NJ,0.3336125
20200327,NJ,0.66374
20200328,NJ,0.155677778
20200330,NJ,0.1931
20200331,NJ,0.400925
20200401,NJ,0.3243375
20200402,NJ,0.325516667
20200403,NJ,0.202088889
20200404,NJ,0.134866667
20200405,NJ,0.1718
20200406,NJ,0.531083333
20200407,NJ,0.365
20200408,NJ,0.2984625
20200409,NJ,-0.022883333
20200410,NJ,-0.148
20200411,NJ,0.2225
20200412,NJ,0.3213
20200413,NJ,0.418
20200414,NJ,0.8254
20200415,NJ,0.8748
20200416,NJ,0.3715
20200417,NJ,0.0771
20200418,NJ,0.364675
20200419,NJ,0.556614286
20200420,NJ,0.304333333
20200421,NJ,-0.14305
20200422,NJ,0.45069
20200423,NJ,-0.0133
20200424,NJ,0.181764286
20200425,NJ,0.193214286
20200426,NJ,0.537338462
20200427,NJ,0.4896
20200428,NJ,0.164236842
20200429,NJ,0.448353333
20200430,NJ,0.43375
20200501,NJ,0.33050625
20200502,NJ,0.362557143
20200503,NJ,0.227316667
20200504,NJ,0.318991667
20200505,NJ,0.393014286
20200506,NJ,0.421777778
20200507,NJ,0.341378947
20200508,NJ,0.36162
20200509,NJ,0.2344
20200510,NJ,0.033864706
20200511,NJ,0.432188889
20200512,NJ,0.141915385
20200513,NJ,0.33299
20200514,NJ,0.341126667
20200515,NJ,0.342445455
20200516,NJ,0.38865
20200517,NJ,0.233425
20200518,NJ,0.208775
20200519,NJ,0.28739375
20200520,NJ,0.062575
20200521,NJ,0.30218125
20200522,NJ,0.70606
20200523,NJ,0.174409091
20200524,NJ,0.282472727
20200525,NJ,0.341366667
20200526,NJ,0.399528571
20200527,NJ,0.605483333
20200528,NJ,0.45649
20200529,NJ,0.367728571
20200530,NJ,0.347166667
20200531,NJ,0.192011111
20200601,NJ,0.343045455
20200602,NJ,-0.04762
20200603,NJ,0.034072222
20200604,NJ,0.13676
20200605,NJ,0.348964286
20200606,NJ,0.218423077
20200607,NJ,0.103622222
20200608,NJ,0.137113333
20200609,NJ,0.330772222
20200610,NJ,-0.0372
20200611,NJ,0.4408125
20200612,NJ,0.15580625
20200613,NJ,0.382244444
20200614,NJ,0.126935714
20200615,NJ,0.343282353
20200616,NJ,0.301641667
20200617,NJ,0.46828
20200618,NJ,0.412076471
20200619,NJ,0.252438462
20200620,NJ,0.363404762
20200621,NJ,0.492733333
20200622,NJ,0.33415
20200623,NJ,0.386338462
20200624,NJ,0.28425
20200625,NJ,0.288976923
20200626,NJ,0.2271
20200627,NJ,0.378838095
20200628,NJ,0.097184615
20200629,NJ,0.251561538
20200630,NJ,0.346678571
20200701,NJ,0.272630769
20200702,NJ,0.236128571
20200703,NJ,0.357955556
20200704,NJ,0.234289474
20200705,NJ,0.038630769
20200706,NJ,0.35095
20200707,NJ,0.257055556
20200708,NJ,0.317926667
20200709,NJ,0.2727
20200710,NJ,0.2277
20200711,NJ,0.342894737
20200712,NJ,0.334728571
20200713,NJ,0.247954545
20200714,NJ,0.4366875
20200715,NJ,0.56172
20200716,NJ,0.327675
20200717,NJ,0.362475
20200718,NJ,0.221164706
20200719,NJ,0.182566667
20200720,NJ,0.1091375
20200721,NJ,0.058553846
20200722,NJ,0.179936842
20200723,NJ,0.159265
20200724,NJ,0.526418182
20200725,NJ,0.281216667
20200726,NJ,0.249516667
20200727,NJ,0.31007
20200728,NJ,0.239738462
20200729,NJ,0.366553846
20200730,NJ,0.399244444
20200731,NJ,0.39898
20200801,NJ,0.357204762
20200802,NJ,0.3798
20200803,NJ,0.397733333
20200804,NJ,0.526358333
20200805,NJ,0.221914286
20200806,NJ,0.342925
20200807,NJ,0.381815
20200808,NJ,0.295923077
20200809,NJ,0.274623529
20200810,NJ,0.204482353
20200811,NJ,0.321266667
20200812,NJ,0.159706667
20200813,NJ,0.159064706
20200814,NJ,0.45871
20200815,NJ,0.3874
20200816,NJ,0.368875
20200817,NJ,0.50933125
20200818,NJ,0.2998
20200819,NJ,0.328263158
20200820,NJ,0.26924375
20200821,NJ,0.195953333
20200822,NJ,0.249877778
20200823,NJ,0.386064286
20200824,NJ,0.29135
20200825,NJ,0.429891667
20200826,NJ,0.325944444
20200827,NJ,0.4428125
20200828,NJ,0.210375
20200829,NJ,0.365961111
20200830,NJ,0.643075
20200831,NJ,0.344458824
20200901,NJ,0.32306875
20200902,NJ,0.417466667
20200903,NJ,0.255352941
20200904,NJ,0.460654167
20200905,NJ,0.214628571
20200906,NJ,0.313994118
20200907,NJ,0.426776923
20200908,NJ,0.259
20200909,NJ,0.280677778
20200910,NJ,0.4306
20200911,NJ,0.18007
20200912,NJ,0.45296
20200913,NJ,0.231811111
20200914,NJ,0.0826375
20200915,NJ,-0.1105125
20200916,NJ,0.114764286
20200917,NJ,0.349
20200918,NJ,0.207053333
20200919,NJ,0.253377778
20200920,NJ,0.078871429
20200921,NJ,0.28945
20200922,NJ,-0.0035
20200923,NJ,0.259516667
20200924,NJ,0.3184625
20200925,NJ,0.07317
20200926,NJ,0.06816
20200927,NJ,0.170311111
20200928,NJ,0.05855
20200929,NJ,0.225657143
20200930,NJ,0.2417
20201001,NJ,0.2668
20201002,NJ,-0.07645
20201003,NJ,0.53496
20201004,NJ,0.214528571
20201005,NJ,-0.193366667
20201006,NJ,-0.104783333
20201007,NJ,0.39492
20201008,NJ,0.31822
20201009,NJ,0.4308
20201010,NJ,0.27905
20201011,NJ,0.053985714
20201012,NJ,0.1275
20201013,NJ,0.289133333
20201014,NJ,-0.10285
20201015,NJ,0.283825
20201016,NJ,0.27078
20201017,NJ,0.427
20201018,NJ,0.29555
20201019,NJ,0.06178
20201020,NJ,0.5814
20201021,NJ,0.503733333
20201022,NJ,0.359616667
20201023,NJ,0.23325
20201024,NJ,0.165942857
20201025,NJ,0.193816667
20201026,NJ,0.1531
20201027,NJ,-0.11096
20201028,NJ,0.218433333
20201029,NJ,0.0061
20201030,NJ,0.286085714
20201031,NJ,0.250165
20201101,NJ,0.18526
20201102,NJ,0.175928571
20201103,NJ,0.25962
20201104,NJ,0.22914
20201105,NJ,-0.163166667
20201106,NJ,0.14425
20201107,NJ,-0.0733
20201108,NJ,0.0694
20201109,NJ,0.258533333
20201110,NJ,0.080828571
20201111,NJ,0.092
20201112,NJ,-0.08855
20201113,NJ,0.336866667
20201114,NJ,0.161483333
20201115,NJ,0.306454545
20201116,NJ,0.307571429
20201117,NJ,0.016336364
20201118,NJ,0.017726667
20201119,NJ,0.294836364
20201120,NJ,0.29668
20201121,NJ,0.3091375
20201122,NJ,0.010175
20201123,NJ,0.41824
20201124,NJ,0.44735
20201125,NJ,0.2262
20201126,NJ,0.626416667
20201127,NJ,0.2349
20201128,NJ,0.765
20201129,NJ,0.40038
20201130,NJ,0.22724
20201201,NJ,0.01584
20201202,NJ,0.107955556
20201203,NJ,0.371516667
20201204,NJ,0.03275
20201205,NJ,0.20296
20201206,NJ,0.0838
20201207,NJ,0.4282625
20201208,NJ,0.560614286
20201209,NJ,0.7151
20201210,NJ,0.083718182
20201211,NJ,-0.035614286
20201212,NJ,0.34382
20201213,NJ,0.3489
20201214,NJ,0.42235
20201215,NJ,0.419725
20201216,NJ,0.29956
20201217,NJ,0.40416
20201218,NJ,0.144575
20201219,NJ,0.0603
20201220,NJ,0.1173
20201221,NJ,0.7059
20201222,NJ,0.4164125
20201223,NJ,0.33065
20201224,NJ,0.601
20201225,NJ,0.569969231
20201226,NJ,-0.33564
20201227,NJ,-0.3193
20201228,NJ,0
20201229,NJ,0.275466667
20201230,NJ,-0.26445
20210101,NJ,-0.01375
20210102,NJ,0.1806
20210103,NJ,0.6249
20210104,NJ,0.14026
20210105,NJ,0.21005
20210106,NJ,0.125
20210107,NJ,0.30786
20210108,NJ,0.110616667
20210109,NJ,0.5201
20210110,NJ,0.40322
20210111,NJ,0.3955375
20210112,NJ,0.281142857
20210113,NJ,0.232957143
20210114,NJ,0.2616
20210115,NJ,0.172566667
20210116,NJ,0.32471
20210117,NJ,0.035233333
20210118,NJ,0.8148
20210119,NJ,0.419927273
20210120,NJ,0.1854
20210121,NJ,0.298590909
20210122,NJ,0.09069
20210123,NJ,0.05116
20210124,NJ,0.396466667
20210125,NJ,0.507125
20210126,NJ,0.1405125
20210127,NJ,0.54055
20210128,NJ,0.292208333
20210129,NJ,0.36815
20210130,NJ,0.32398
20210131,NJ,0.28425
20210201,NJ,0.146054545
20210202,NJ,0.396977778
20210203,NJ,-0.05955
20210204,NJ,0.2408
20210205,NJ,0.164525
20210206,NJ,0.37016
20210207,NJ,0.1155
20210208,NJ,0.504025
20210209,NJ,0.478036364
20210210,NJ,0.4748
20210211,NJ,0.2217125
20210212,NJ,0.211322222
20210213,NJ,0.033666667
20210214,NJ,0.2781
20210215,NJ,0
20210216,NJ,0.3734875
20210217,NJ,0.5063
20210218,NJ,0.23838
20210219,NJ,0.158125
20210220,NJ,0.0715
20210221,NJ,0.167825
20210222,NJ,0.01438
20210223,NJ,-0.026666667
20210224,NJ,0.470633333
20210225,NJ,0.322416667
20210226,NJ,0.251877778
20210227,NJ,0.5343
20210228,NJ,0.20255
20210301,NJ,0.54138
20210302,NJ,-0.075433333
20210303,NJ,0.38284
20210304,NJ,0.2205
20210305,NJ,-0.1372
20210306,NJ,0.2448
20210307,NJ,0.27935
20210308,NJ,0.222233333
20210309,NJ,-0.074585714
20210310,NJ,0.473125
20210311,NJ,-0.071583333
20210312,NJ,0.075183333
20210313,NJ,0.06781
20210314,NJ,0.492025
20210315,NJ,0.322254545
20210316,NJ,0.243328571
20210317,NJ,0.2236125
20210318,NJ,0.55855
20210319,NJ,0.45647
20210320,NJ,0.70042
20210321,NJ,0.304811111
20210322,NJ,0.149
20200320,NM,0.226175
20200321,NM,0.8402
20200322,NM,0.2233
20200323,NM,0
20200324,NM,0.3417
20200325,NM,0
20200326,NM,0.6808
20200327,NM,-0.296
20200328,NM,0.9008
20200330,NM,-0.0922
20200331,NM,0
20200401,NM,0.298933333
20200402,NM,0.7463
20200403,NM,0
20200404,NM,0.2225
20200405,NM,0
20200406,NM,0
20200407,NM,-0.3054
20200408,NM,0
20200409,NM,0.6369
20200410,NM,-0.1154
20200411,NM,0.66605
20200412,NM,0
20200413,NM,0
20200414,NM,0
20200415,NM,0
20200416,NM,0
20200417,NM,0
20200418,NM,0
20200419,NM,-0.0516
20200420,NM,0
20200421,NM,0.42655
20200422,NM,-0.6892
20200423,NM,0.6591
20200424,NM,0.4399
20200425,NM,0
20200426,NM,0
20200427,NM,0.1511
20200428,NM,0
20200429,NM,-0.9357
20200430,NM,-0.6804
20200501,NM,0.8061
20200502,NM,0.1863
20200503,NM,0.2701
20200504,NM,0.519125
20200505,NM,0
20200506,NM,0.24992
20200507,NM,0.148
20200508,NM,0.301225
20200509,NM,0.5859
20200510,NM,-0.20685
20200511,NM,0.812
20200512,NM,0
20200513,NM,-0.54475
20200514,NM,0.128
20200515,NM,0.128625
20200516,NM,0.307616667
20200517,NM,0.85405
20200518,NM,0.8016
20200519,NM,0.08945
20200520,NM,0.532685714
20200521,NM,0
20200522,NM,0.8655
20200523,NM,0
20200524,NM,0
20200525,NM,0.7906
20200526,NM,0.131833333
20200527,NM,0
20200528,NM,0
20200529,NM,0.3612
20200530,NM,0
20200531,NM,0
20200601,NM,0.6124
20200602,NM,0
20200603,NM,0
20200604,NM,0.3389
20200605,NM,0.7088
20200606,NM,0.8519
20200607,NM,-0.4019
20200608,NM,0.4195
20200609,NM,0
20200610,NM,0.3953
20200611,NM,0
20200612,NM,0.1901
20200613,NM,0.7177
20200614,NM,-0.5423
20200615,NM,0
20200616,NM,-0.2942
20200617,NM,0.06745
20200618,NM,-0.0091
20200619,NM,0.31245
20200620,NM,0.55955
20200621,NM,0
20200622,NM,0.27035
20200623,NM,-0.281
20200624,NM,0.0948
20200625,NM,0.8109
20200626,NM,0.2346
20200627,NM,0.345975
20200628,NM,0.47795
20200629,NM,0.321066667
20200630,NM,0.4869
20200701,NM,0
20200702,NM,-0.128
20200703,NM,0.7424
20200704,NM,0.68194
20200705,NM,0.341375
20200706,NM,0.292
20200707,NM,0.06635
20200708,NM,0.8201
20200709,NM,0.13545
20200710,NM,0
20200711,NM,0
20200712,NM,0.3321
20200713,NM,-0.148
20200714,NM,0
20200715,NM,-0.8591
20200716,NM,0.75
20200717,NM,0.784
20200718,NM,0.0718
20200719,NM,0.037542857
20200720,NM,0.1272
20200721,NM,0.65035
20200722,NM,0.5994
20200723,NM,0
20200724,NM,0.61955
20200725,NM,0
20200726,NM,-0.01995
20200727,NM,0.3802
20200728,NM,0
20200729,NM,0.2407
20200730,NM,0.4019
20200731,NM,0.59735
20200801,NM,0
20200802,NM,0
20200803,NM,0.500566667
20200804,NM,0.42415
20200805,NM,-0.5388
20200806,NM,0
20200807,NM,0.3548
20200808,NM,0
20200809,NM,0.40712
20200810,NM,0
20200811,NM,0.23105
20200812,NM,0.14962
20200813,NM,0.371966667
20200814,NM,0.2732
20200815,NM,-0.2294
20200816,NM,0.1122
20200817,NM,0.046425
20200818,NM,0.7964
20200819,NM,0.65985
20200820,NM,0.1924
20200821,NM,0.2475
20200822,NM,0.80595
20200823,NM,0
20200824,NM,0.561233333
20200825,NM,-0.01274
20200826,NM,0
20200827,NM,0
20200828,NM,0.6114
20200829,NM,0
20200830,NM,0
20200831,NM,0
20200901,NM,0.378416667
20200902,NM,0
20200903,NM,0.62655
20200904,NM,0.549988889
20200905,NM,0.54705
20200906,NM,0.2202
20200907,NM,0.5994
20200908,NM,0.33038
20200909,NM,0.33455
20200910,NM,0
20200911,NM,0
20200912,NM,0
20200913,NM,0
20200914,NM,0
20200915,NM,0.3612
20200916,NM,0
20200917,NM,-0.4363
20200918,NM,0
20200919,NM,0.7249
20200920,NM,0.5106
20200921,NM,0
20200922,NM,0
20200923,NM,0
20200924,NM,0
20200925,NM,0
20200926,NM,0
20200927,NM,0
20200928,NM,-0.6249
20200929,NM,0.8883
20200930,NM,0.34645
20201001,NM,0
20201002,NM,0.3612
20201003,NM,0
20201004,NM,0
20201005,NM,0
20201006,NM,0
20201007,NM,0
20201008,NM,0
20201009,NM,0.70115
20201010,NM,0.711733333
20201011,NM,0.9638
20201012,NM,-0.2023
20201013,NM,0
20201014,NM,0
20201015,NM,0
20201016,NM,0
20201017,NM,0
20201018,NM,0.8126
20201019,NM,-0.2144
20201020,NM,0
20201021,NM,0.31245
20201022,NM,0
20201023,NM,0
20201024,NM,0
20201025,NM,-0.0653
20201026,NM,0.6892
20201027,NM,0
20201028,NM,0.2997
20201029,NM,0
20201030,NM,0.587366667
20201031,NM,0
20201101,NM,0.4776
20201102,NM,0
20201103,NM,0.8366
20201104,NM,0.7878
20201105,NM,0.6705
20201106,NM,-0.254
20201107,NM,0.9601
20201108,NM,0
20201109,NM,0
20201110,NM,0.6369
20201111,NM,0
20201112,NM,0
20201113,NM,0
20201114,NM,0.2362
20201115,NM,0.3592
20201116,NM,0
20201117,NM,0.5399
20201118,NM,0
20201119,NM,0
20201120,NM,0
20201121,NM,0.809325
20201122,NM,-0.365133333
20201123,NM,0
20201124,NM,0.4574
20201125,NM,0
20201126,NM,0
20201127,NM,0
20201128,NM,0
20201129,NM,-0.11315
20201130,NM,0.4574
20201201,NM,0.8316
20201202,NM,0
20201203,NM,0
20201204,NM,0
20201205,NM,0.8635
20201206,NM,0.0772
20201207,NM,0
20201208,NM,0
20201209,NM,0.1779
20201210,NM,0
20201211,NM,0.6369
20201212,NM,0
20201213,NM,0
20201214,NM,0
20201215,NM,0
20201216,NM,-0.0813
20201217,NM,0
